03-02-2020_15-06,0,-381.5045272664048,-820.0927503192136,-76.98887838020474
03-02-2020_15-07,1,-54.8186546036881,-129.9445529599523,18.097071956796967
03-02-2020_15-07,2,-227.67742752271414,-407.6198109797293,-121.23051278933717
03-02-2020_15-07,3,-140.09765231445016,-151.29763696385564,-128.89766766504465
03-02-2020_15-08,4,-55.82090567461611,-55.82090567461611,-55.82090567461611
03-02-2020_15-08,5,-125.5857833107322,-125.58578331073218,-125.58578331073218
03-02-2020_15-08,6,-130.18604976506018,-133.60826192399932,-108.0161376253808
03-02-2020_15-09,7,-138.55047506816317,-138.55047506816317,-138.55047506816317
03-02-2020_15-10,0,-441.9964465319801,-542.3349172930627,-131.63437807078827
03-02-2020_15-10,1,-132.40378375426366,-132.40378375426363,-132.40378375426363
03-02-2020_15-10,2,-4.730712898922945,-4.730712898922945,-4.730712898922945
03-02-2020_15-10,3,-478.3714363900246,-681.330846208125,10.28979996136286
03-02-2020_15-16,0,-157.64894222369293,-161.82773299530723,-129.48885336763752
03-02-2020_15-16,1,-116.5673529524586,-142.19989117498093,-90.93481472993629
03-02-2020_15-16,2,-112.65918208754734,-112.65918208754732,-112.65918208754732
03-02-2020_15-17,3,-126.20681392100698,-145.24872608291466,-87.97959630185613
03-02-2020_15-18,0,0.25411217584276413,0.0,7.623365275282924
03-02-2020_15-21,0,0.0366093675755775,0.0,1.098281027267325
03-02-2020_15-23,1,4.283831319675587,4.2838313196755875,4.2838313196755875
03-02-2020_15-24,0,-134.67932625730188,-134.67932625730188,-134.67932625730188
03-02-2020_15-26,0,-234.89060156831852,-806.632102870108,-31.06817120952094
03-02-2020_15-26,1,-120.89190338467411,-131.03964352967057,-110.74416323967766
03-02-2020_15-26,2,-122.84375373012885,-122.84375373012887,-122.84375373012887
03-02-2020_15-26,3,-109.22365345962972,-109.2236534596297,-109.2236534596297
03-02-2020_15-27,4,-143.15011052989612,-175.9475309298105,-107.77635215914057
03-02-2020_15-27,5,-48.320890635715365,-100.34307901906908,3.7012977476383355
03-02-2020_15-27,6,-112.94484007677077,-112.94484007677076,-112.94484007677076
03-02-2020_15-28,7,-169.3717405770625,-181.25932605935247,-119.61722933126512
03-02-2020_15-28,8,-106.83617873411953,-123.9534649879071,-83.59993846106764
03-02-2020_15-29,9,-107.7366170456284,-117.30123316747475,-98.1720009237821
03-02-2020_15-29,10,-126.11460575626297,-126.11460575626296,-126.11460575626296
03-02-2020_15-30,11,-85.95245086900833,-85.95245086900835,-85.95245086900835
03-02-2020_15-31,12,-114.00843925022134,-126.28453852435266,-91.4054875494096
03-02-2020_15-58,13,-108.35276363089747,-109.43639321817844,-107.26913404361653
